Running DDPG with 1 steps...
Experiment 3/100, Episode 201/5000, Total Avg. Reward: -0.13, 100 Eps Avg. Reward: -0.25, Total Avg. Diff: -0.05, 100 Eps Diff: -0.13, Successful Detections: 1.88, 100 Eps Successful Detections: 1.86
Experiment 3/100, Episode 301/5000, Total Avg. Reward: -0.06, 100 Eps Avg. Reward: 0.09, Total Avg. Diff: 0.04, 100 Eps Diff: 0.23, Successful Detections: 1.97, 100 Eps Successful Detections: 2.15
Experiment 3/100, Episode 401/5000, Total Avg. Reward: -0.02, 100 Eps Avg. Reward: 0.09, Total Avg. Diff: 0.12, 100 Eps Diff: 0.37, Successful Detections: 2.06, 100 Eps Successful Detections: 2.35
Experiment 3/100, Episode 501/5000, Total Avg. Reward: 0.01, 100 Eps Avg. Reward: 0.14, Total Avg. Diff: 0.18, 100 Eps Diff: 0.42, Successful Detections: 2.12, 100 Eps Successful Detections: 2.35
Experiment 3/100, Episode 601/5000, Total Avg. Reward: 0.04, 100 Eps Avg. Reward: 0.18, Total Avg. Diff: 0.23, 100 Eps Diff: 0.44, Successful Detections: 2.16, 100 Eps Successful Detections: 2.36
Experiment 3/100, Episode 701/5000, Total Avg. Reward: 0.06, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.26, 100 Eps Diff: 0.48, Successful Detections: 2.19, 100 Eps Successful Detections: 2.35
Experiment 3/100, Episode 801/5000, Total Avg. Reward: 0.07, 100 Eps Avg. Reward: 0.14, Total Avg. Diff: 0.28, 100 Eps Diff: 0.39, Successful Detections: 2.20, 100 Eps Successful Detections: 2.33
Experiment 3/100, Episode 901/5000, Total Avg. Reward: 0.08, 100 Eps Avg. Reward: 0.17, Total Avg. Diff: 0.30, 100 Eps Diff: 0.48, Successful Detections: 2.22, 100 Eps Successful Detections: 2.37
Experiment 3/100, Episode 1001/5000, Total Avg. Reward: 0.09, 100 Eps Avg. Reward: 0.14, Total Avg. Diff: 0.31, 100 Eps Diff: 0.39, Successful Detections: 2.23, 100 Eps Successful Detections: 2.31
Experiment 3/100, Episode 1101/5000, Total Avg. Reward: 0.10, 100 Eps Avg. Reward: 0.17, Total Avg. Diff: 0.32, 100 Eps Diff: 0.44, Successful Detections: 2.24, 100 Eps Successful Detections: 2.34
Experiment 3/100, Episode 1201/5000, Total Avg. Reward: 0.10, 100 Eps Avg. Reward: 0.14, Total Avg. Diff: 0.33, 100 Eps Diff: 0.37, Successful Detections: 2.24, 100 Eps Successful Detections: 2.28
Experiment 3/100, Episode 1301/5000, Total Avg. Reward: 0.11, 100 Eps Avg. Reward: 0.19, Total Avg. Diff: 0.34, 100 Eps Diff: 0.45, Successful Detections: 2.26, 100 Eps Successful Detections: 2.39
Experiment 3/100, Episode 1401/5000, Total Avg. Reward: 0.11, 100 Eps Avg. Reward: 0.10, Total Avg. Diff: 0.33, 100 Eps Diff: 0.29, Successful Detections: 2.26, 100 Eps Successful Detections: 2.25
Experiment 3/100, Episode 1501/5000, Total Avg. Reward: 0.11, 100 Eps Avg. Reward: 0.16, Total Avg. Diff: 0.34, 100 Eps Diff: 0.45, Successful Detections: 2.26, 100 Eps Successful Detections: 2.35
Experiment 3/100, Episode 1601/5000, Total Avg. Reward: 0.12, 100 Eps Avg. Reward: 0.19, Total Avg. Diff: 0.35, 100 Eps Diff: 0.44, Successful Detections: 2.27, 100 Eps Successful Detections: 2.42
Experiment 3/100, Episode 1701/5000, Total Avg. Reward: 0.12, 100 Eps Avg. Reward: 0.19, Total Avg. Diff: 0.35, 100 Eps Diff: 0.39, Successful Detections: 2.27, 100 Eps Successful Detections: 2.32
Experiment 3/100, Episode 1801/5000, Total Avg. Reward: 0.12, 100 Eps Avg. Reward: 0.16, Total Avg. Diff: 0.35, 100 Eps Diff: 0.30, Successful Detections: 2.27, 100 Eps Successful Detections: 2.23
Experiment 3/100, Episode 1901/5000, Total Avg. Reward: 0.13, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.35, 100 Eps Diff: 0.42, Successful Detections: 2.27, 100 Eps Successful Detections: 2.31
Experiment 3/100, Episode 2001/5000, Total Avg. Reward: 0.13, 100 Eps Avg. Reward: 0.23, Total Avg. Diff: 0.36, 100 Eps Diff: 0.46, Successful Detections: 2.28, 100 Eps Successful Detections: 2.40
Experiment 3/100, Episode 2101/5000, Total Avg. Reward: 0.13, 100 Eps Avg. Reward: 0.15, Total Avg. Diff: 0.36, 100 Eps Diff: 0.38, Successful Detections: 2.28, 100 Eps Successful Detections: 2.29
